customer_Id,age,gender,dependent_count,education_level,marital_status,estimated_income,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_trans_amount,total_trans_count,avg_utilization_ratio
CUST0968,63,Female,3,High School,Married,72632.63130240556,25,4,3,18827.979980997297,16299.844666268331,50,0.07266339620170005
CUST0969,44,Female,2,High School,Married,1418.4149872813525,24,4,1,4801.955695095742,3221.3147889895054,49,0.3499777088545663
CUST0970,30,Male,1,Post-Graduate,Single,37325.076742687655,29,5,1,5743.267796381059,15777.862895921811,60,0.3287027055663679
CUST0971,46,Female,2,Post-Graduate,Divorced,5882.133920003351,29,4,5,1066.8452300918577,19985.89225595162,80,0.30504521730969036
CUST0972,38,Female,3,High School,Single,17733.741462545346,57,5,5,13324.802316646175,17095.327747425094,53,0.48302917199788076
CUST0973,53,Male,2,Graduate,Single,38444.82922133923,51,3,3,927.8873214857805,15160.335488389492,87,0.06647108987621325
CUST0974,38,Female,1,Graduate,Divorced,94478.56522762922,19,4,2,5267.8942452554575,13412.224416546798,44,0.15467301260241828
CUST0975,40,Female,3,Graduate,Single,34569.55681782433,16,5,0,2744.5364641510228,8724.738951365875,62,0.10665867535858917
CUST0976,26,Male,0,Post-Graduate,Single,54679.057033094825,35,4,3,16774.25926256005,14744.753273886243,34,0.31866835027884244
CUST0977,40,Female,1,Graduate,Married,41551.81873836276,55,1,2,29576.33342069218,14621.471685238837,45,0.2078387093775738
CUST0978,20,Male,4,Graduate,Married,18687.803922271105,42,6,2,14840.996759613532,12814.216512402121,56,0.36942895822687377
CUST0979,29,Male,1,High School,Single,47626.33217470833,35,1,3,13074.646439495993,16027.428376807655,64,0.0034446655718136827
CUST0980,52,Female,3,High School,Divorced,11208.586956037727,31,2,2,9812.507304821223,9250.895824323276,78,0.08957586933652728
CUST0981,52,Female,1,High School,Married,34193.28238090593,46,5,4,9187.858471178179,2864.4278865816173,49,0.517481830967418
CUST0982,49,Female,0,High School,Single,81608.33997305468,37,2,2,4094.4338725553457,11401.820688380129,66,0.3185046073190682
CUST0983,35,Male,0,Graduate,Married,39247.08739069035,53,5,3,1910.968852012167,5668.348809871181,39,0.14963486180746083
CUST0984,44,Female,4,Graduate,Single,41565.002600378946,19,6,2,9044.543863935163,7996.445399868429,75,0.1800751927299461
CUST0985,44,Male,2,High School,Married,26138.348976075828,40,4,3,10672.967113411536,839.5906268539075,79,0.6262196715079239
CUST0986,33,Female,3,Post-Graduate,Married,7818.8295598059985,30,5,1,10624.023086911568,7964.416464398725,75,0.26735462117737313
CUST0987,60,Female,3,High School,Divorced,28586.34949420604,40,1,3,11758.080885525389,16271.621569641366,75,0.23554035509545826
CUST0988,53,Female,2,High School,Single,62264.00992025289,38,4,2,14034.748017865337,11083.086155295969,58,0.49035593471247735
CUST0989,42,Male,0,High School,Married,45469.98729737103,41,6,3,8753.641630176351,691.1102752124353,64,0.12957763625350513
CUST0990,45,Female,0,High School,Married,11859.320244062508,45,1,0,3743.7517545766827,9661.954494677022,58,0.268087549986407
CUST0991,47,Female,1,High School,Single,5532.641044967373,49,4,3,11475.987916311078,6183.307129085445,59,0.26695355772439716
CUST0992,24,Male,4,Graduate,Single,18498.302660043246,55,5,3,13426.245463951032,9812.237780244837,48,0.3432220326602187
CUST0993,42,Male,4,Graduate,Single,28815.375314813227,36,5,0,6584.168655129912,8391.508068233601,64,0.6525310498834931
CUST0994,38,Female,4,Doctorate,Married,30452.53296503252,30,1,0,13458.292146745367,18673.594781368938,66,0.041979283763447464
CUST0995,34,Female,1,High School,Married,30765.933177214014,23,3,0,9117.395414231321,1302.9573297788083,74,0.30734968194337786
CUST0996,42,Female,4,High School,Single,34312.381546821685,40,5,5,3261.584066498753,13829.96621999768,65,0.16219554023218816
CUST0997,62,Male,2,High School,Married,46559.3312609868,44,3,4,36241.254766996586,17095.018627883957,73,0.25172012931441995
CUST0998,51,Male,1,Graduate,Married,24725.41918087766,22,4,5,6321.80076917402,19205.15240068427,48,0.5025589144568039
CUST0999,39,Male,2,High School,Married,15129.158880849034,47,3,3,3494.89263016108,3963.90641761377,81,0.3529293499369834
CUST1000,50,Male,1,Post-Graduate,Single,50440.163025656075,34,1,5,4685.69757956521,10860.443638340781,56,0.1325387487561336
CUST1001,58,Female,4,Graduate,Married,63294.90627225043,23,2,5,636.0306650116081,1349.9967576856325,29,0.262423601359397
CUST1002,54,Male,2,Graduate,Single,21616.779129726066,27,2,0,6743.704139646981,10234.078726874226,54,0.08171332992409168
CUST1003,45,Male,2,Graduate,Single,119496.76735160538,26,1,0,20750.911403232458,2946.4327460491477,68,0.07038192898375326
CUST1004,38,Male,2,High School,Married,91143.84243916871,26,2,1,9699.761079061675,16838.985156624913,61,0.08604232102471153
CUST1005,51,Female,1,High School,Single,12694.296404398207,41,1,5,4304.435144008485,2720.4650508046143,30,0.42033034894148014
CUST1006,48,Female,3,High School,Single,6020.442254702817,44,5,4,8055.395760156363,10509.123027536658,63,0.26773119155482444
CUST1007,53,Male,4,Graduate,Single,29807.77737954119,52,3,3,8110.634584852907,10661.373345358697,61,0.5047471024730457
CUST1008,51,Male,2,High School,Single,41764.459217837604,29,2,2,6457.816504981275,19447.184709666304,45,0.2156056408580473
CUST1009,55,Female,3,High School,Single,118352.3376807894,39,5,4,16058.184219147575,13272.123533758318,68,0.4994166330152431
CUST1010,39,Female,4,Doctorate,Divorced,115761.24224021028,29,2,4,10765.223951150036,6112.8857149976375,57,0.11303503398784095
CUST1011,58,Female,4,High School,Single,54771.366111100746,36,4,1,3648.91286534254,5195.5865437937,30,0.42197096602741685
CUST1012,46,Female,2,Post-Graduate,Single,25141.35273761592,21,1,3,15750.12175001782,3000.8400100787653,70,0.48333473884930606
CUST1013,65,Female,2,Post-Graduate,Single,75639.64481508886,24,1,3,19445.497701916724,15252.03711895666,62,0.27211462596232644
CUST1014,38,Female,1,High School,Divorced,37512.009297567,44,5,0,11016.39764653145,13969.754795555604,82,0.09217628804462596
CUST1015,62,Female,3,High School,Married,10202.875269853092,21,4,0,6997.786136982191,12392.603982508066,47,0.13004121619651715
CUST1016,46,Female,3,High School,Single,10598.847769415795,42,3,4,5410.190402235663,1296.3886375247725,56,0.15644961057865178
CUST1017,38,Male,2,Graduate,Married,25279.211109046606,29,4,1,23928.94695026721,15375.162894688743,75,0.37219123794912734
CUST1018,40,Male,4,Graduate,Single,67295.45060655699,16,4,3,10395.961200932761,13016.807754395344,46,0.6557314197097106
CUST1019,41,Male,2,Post-Graduate,Single,13739.99513341369,10,6,1,8959.948502168047,19295.832928154523,75,0.061022457928631806
CUST1020,49,Male,4,Post-Graduate,Single,25234.17543149799,50,3,2,2954.827633753379,11950.441532597835,75,0.3010431593760796
CUST1021,50,Male,4,Graduate,Single,90618.44928134451,16,3,3,3982.2245104560734,6427.062179903309,64,0.13111291632861552
CUST1022,39,Male,2,High School,Single,45413.22490293103,35,4,0,2220.964096240606,7939.6507676917445,57,0.3171044572823695
CUST1023,44,Female,0,High School,Married,49311.01908388199,39,2,4,6920.2772588198695,3928.8937548755334,50,0.2602044348907325
CUST1024,66,Female,3,Post-Graduate,Single,68967.28632117645,22,6,1,5312.367219590241,14596.82655292701,49,0.3689416426869986
CUST1025,62,Male,4,High School,Married,25658.531606881283,30,2,0,9286.76561564172,14300.572370423644,64,0.3344845244108806
CUST1026,49,Male,4,High School,Single,94732.74615337164,40,4,4,17793.31398004353,4412.6753018146865,16,0.3333232277189454
CUST1027,45,Female,0,Graduate,Single,55929.90306149079,38,2,0,13512.011665887438,3590.5418020544325,51,0.4512768790234217
CUST1028,46,Female,1,Graduate,Married,31231.634255405734,31,3,3,15411.981936485023,2001.5961974427946,49,0.3465303472017488
CUST1029,51,Female,0,Post-Graduate,Divorced,83042.18643340425,38,3,1,17491.95609878315,18283.527001794293,45,0.2771758689771601
CUST1030,34,Male,0,Graduate,Single,54212.27193512092,34,2,2,4276.355823690083,5044.861757049597,62,0.48737385609588996
CUST1031,42,Female,4,High School,Married,33698.9381081262,26,3,5,6054.73677846463,7211.188771660177,37,0.424187451811919
CUST1032,28,Male,3,Post-Graduate,Single,50355.06995692393,48,1,0,5389.434066347514,5969.837913361067,78,0.2896482241355768
CUST1033,48,Male,0,High School,Single,16417.29543351067,38,3,5,14004.68501980454,8565.679750910425,73,0.3562162173396468
CUST1034,51,Female,1,High School,Single,75822.73963921594,17,4,1,2863.264488610136,14423.951587958425,80,0.21637347036913565
CUST1035,40,Female,2,Graduate,Single,117036.58281125948,41,5,3,21412.748338802845,17476.614857662546,52,0.5888475981282304
CUST1036,60,Male,0,High School,Single,7444.586643430437,29,2,0,5869.874411059522,4060.675615806533,63,0.22607657113073126
CUST1037,32,Female,0,Graduate,Single,21408.89759724329,33,6,3,3058.551728962219,13885.04070295272,72,0.1630384886651894
CUST1038,30,Female,1,High School,Married,19915.289598096108,36,2,2,6072.8119573393615,7374.961773728461,58,0.18649641157145105
CUST1039,47,Male,3,Graduate,Single,58412.219774849065,28,3,2,6406.06228246987,19620.27978179721,51,0.4697772484044611
CUST1040,55,Female,0,High School,Married,40181.58281020473,54,3,4,7153.7930249761985,6328.923606039499,61,0.37221957846394416
CUST1041,61,Male,0,Post-Graduate,Single,24219.401850087193,21,5,4,7410.335360068729,640.2626421532693,56,0.09327598707279622
CUST1042,40,Male,3,Post-Graduate,Married,27332.311545739078,36,5,4,17382.938453595154,10554.979493386982,43,0.35210579486943794
CUST1043,55,Female,1,High School,Married,22412.962903536798,39,6,3,10531.144949058666,3439.256143380786,24,0.186653323751283
CUST1044,44,Male,0,High School,Single,53395.045347702064,36,4,4,3021.809310844495,1367.6413229587824,46,0.6659811341167747
CUST1045,43,Male,3,High School,Single,39695.181114712796,34,1,1,6302.35669436039,14116.250022980315,24,0.06216930633344908
CUST1046,53,Female,0,High School,Married,26280.664378515834,32,4,5,5256.145213258305,14779.056008914902,46,0.15124573988631887
CUST1047,51,Female,2,Post-Graduate,Married,22753.77921395415,27,6,5,8679.748392611808,9483.6307557718,81,0.541174944048432
CUST1048,29,Female,4,Graduate,Single,84019.1539601192,27,2,3,7777.149966512983,13699.267576753256,32,0.391686421282701
CUST1049,59,Male,2,High School,Single,74518.34208350084,47,3,3,25880.463794496896,10995.66924081911,66,0.3214850454309364
CUST1050,58,Male,0,High School,Married,53834.06255999421,31,4,4,15365.274302727972,12781.121600577668,78,0.22750726466003401
CUST1051,38,Female,1,High School,Single,69212.00668346175,57,3,5,12615.433783884586,12135.727477165243,36,0.33148302342517344
CUST1052,48,Male,4,Graduate,Married,10306.917457160314,42,3,5,962.9905974289063,13483.543899084052,86,0.08878602213013002
CUST1053,49,Female,2,High School,Single,13621.453150407622,9,4,4,14946.53359760387,4392.79764912684,58,0.5164982638926686
CUST1054,47,Female,3,Doctorate,Single,12251.91536399189,44,4,3,1444.0574740709617,5739.779090715654,80,0.2263651051203548
CUST1055,39,Male,1,Post-Graduate,Married,34497.40953894955,35,5,2,5668.455402432053,9079.281415399993,64,0.012034012789061245
CUST1056,38,Female,2,High School,Married,70778.51432849617,22,6,2,6278.243066159118,9199.496183674135,53,0.31636331100296605
CUST1057,44,Male,3,Graduate,Single,24504.844926514983,49,6,4,16933.380801062878,15601.028375944632,16,0.14140934087029616
CUST1058,56,Male,0,Post-Graduate,Married,77489.95842424306,31,1,2,3525.0600161174643,7664.176354975875,43,0.3724731537283979
CUST1059,50,Female,3,Graduate,Married,21369.691650049586,30,5,1,7168.992849014017,3668.850543154056,70,0.42018937658746586
CUST1060,41,Male,2,High School,Married,30936.479549541593,39,1,1,2410.151531352267,5403.586424575979,83,0.33728627028022246
CUST1061,52,Female,2,High School,Single,24275.29684571434,47,4,1,11928.704157302116,4687.303296492453,38,0.26696826993546613
CUST1062,18,Male,0,Post-Graduate,Married,29105.972152689297,37,6,3,5716.230712474288,14767.370375492428,59,0.26537779720110677
CUST1063,56,Male,3,Graduate,Married,31655.291850250338,36,6,3,9379.146197099362,9671.62248520665,53,0.5809508153143886
CUST1064,27,Male,3,Graduate,Married,5812.557771644961,29,1,3,348.8149867517148,14318.298610434176,66,0.27557524299022534
CUST1065,41,Female,0,Post-Graduate,Married,44504.26380316405,47,2,3,3161.984194647675,8616.283774773725,61,0.2538975220696461
CUST1066,33,Male,3,Post-Graduate,Single,31082.755007518997,37,5,3,9591.675449059114,17849.84424882615,54,0.09271581058437238
CUST1067,32,Female,0,Post-Graduate,Married,94593.70893379091,33,5,4,13151.33712723326,19678.646000593326,69,0.17396952720996692
CUST1068,56,Male,1,High School,Married,51973.99031174588,32,5,2,21598.01381093449,13561.928919700928,49,0.3116004035570332
CUST1069,40,Male,2,Graduate,Single,43105.03784012723,46,6,4,19534.985665124823,17344.34486610627,60,0.39066428681348464
CUST1070,48,Female,1,Graduate,Married,90870.97382786553,33,3,2,5050.488710061928,10404.698709855222,71,0.1867511926058481
CUST1071,44,Female,4,Post-Graduate,Single,84799.42108891156,46,6,4,9262.21931415278,18725.106386901203,49,0.5688006582182653
CUST1072,49,Female,4,Graduate,Married,97410.70786640924,31,3,1,14184.332226216138,16715.936470620145,54,0.6469439142887254
CUST1073,45,Female,4,High School,Single,22490.448502945095,43,6,0,10385.786458921622,19839.682149437762,51,0.09455573857669491
CUST1074,32,Female,0,Post-Graduate,Married,11959.91343242252,38,4,3,6326.632143478019,12650.32783889172,66,0.30305818955995395
CUST1075,54,Male,3,Graduate,Divorced,5848.499337064297,26,6,0,9565.164073832935,15694.531435230458,65,0.23933638255221712
CUST1076,40,Male,1,High School,Married,68564.75621629704,35,4,0,20552.90094017797,11085.928729575164,52,0.18599163477010383
CUST1077,29,Female,1,Graduate,Divorced,4800.204900107331,14,3,1,8048.05818512351,5552.842033292745,65,0.39876161477022787
CUST1078,40,Male,1,High School,Divorced,40134.150799947885,28,5,0,12103.111089651638,7417.725837030276,17,0.46707720658642427
CUST1079,60,Male,1,High School,Single,8149.548962070312,20,3,0,10033.659509243795,17933.105587260663,72,0.21544172571883083
CUST1080,53,Male,4,High School,Married,75494.02144039334,55,1,1,4820.68897116751,1590.9849586731011,73,0.13718769707053818
CUST1081,41,Female,1,Graduate,Married,49072.52341709581,20,5,2,16865.66661712044,12033.85777845096,52,0.2204751649942002
CUST1082,41,Male,3,Graduate,Married,75198.58039215418,60,6,4,8226.228973872083,7763.438633830119,49,0.3160240927440959
CUST1083,41,Male,4,Graduate,Single,40774.01483633126,41,6,5,6267.022320682063,8040.504491108336,59,0.3663976431045187
CUST1084,65,Male,1,Graduate,Divorced,15074.713453093078,30,6,0,9950.438564906914,17749.13852506846,46,0.334637236425517
CUST1085,48,Female,0,Post-Graduate,Married,23757.1810975764,44,6,3,18195.33374846719,17149.536303651417,48,0.38787825970024964
CUST1086,49,Male,2,High School,Married,63929.69156863112,29,6,1,9494.742374685713,12177.42632366314,64,0.37256020396618045
CUST1087,55,Male,2,High School,Single,7382.017746489947,21,3,0,9365.801598714203,5821.917524384511,72,0.2128728796153706
CUST1088,47,Female,2,Post-Graduate,Single,22184.33948423077,36,4,5,11833.453277777786,9771.39875015947,64,0.41964383404502764
CUST1089,42,Female,4,High School,Married,19622.81029773145,43,3,2,13860.946136520966,8461.721178889713,103,0.5186433659586747
CUST1090,43,Male,1,Doctorate,Single,31989.672068065378,48,2,2,6817.0677697396295,7395.5515694486585,78,0.11040353262737139
CUST1091,44,Male,4,Post-Graduate,Married,53213.10336287795,40,3,5,7505.881831070032,2504.3187818672804,71,0.4026611603647491
CUST1092,44,Female,3,Graduate,Single,73894.4564153053,30,5,3,6422.516738997096,11090.720790948746,70,0.16339400935918383
CUST1093,52,Female,0,Doctorate,Married,9632.17491138385,49,6,0,11759.001219768152,6385.71030855243,61,0.14573955469181418
CUST1094,45,Female,0,High School,Single,16034.50042494668,47,3,3,8220.769901003752,13385.754887086805,67,0.3516363186556743
CUST1095,52,Female,2,High School,Married,10803.053779759295,38,4,2,8537.459978643668,6724.47674859785,62,0.11245778053610903
CUST1096,44,Female,2,Graduate,Married,32985.89522852061,48,6,2,8750.234317586463,8907.688116128635,75,0.5419899503330454
CUST1097,45,Female,2,High School,Single,12145.52539351565,57,1,4,2753.4483613513316,1521.0272967909468,55,0.29089338423771066
CUST1098,25,Female,1,Post-Graduate,Single,44246.70170704758,30,2,2,13050.328709125964,19854.492363156813,55,0.45781847078267396
CUST1099,54,Male,3,High School,Single,80806.75555461342,27,5,1,6645.350894522404,10398.402473865928,77,0.4465003104134689
CUST1100,48,Female,3,Graduate,Married,6087.948005770814,30,4,4,8294.265627153372,972.6330862013699,53,0.1866233351663539
CUST1101,54,Female,3,Graduate,Married,16544.561519014173,22,2,3,5756.628614689004,11053.99784584231,45,0.2710139128985309
CUST1102,18,Male,3,Graduate,Married,98098.86130494394,41,3,2,3516.2141405344987,17471.90298646017,48,0.296693613838034
CUST1103,65,Female,2,High School,Married,39315.71828765872,19,2,5,9437.067899919444,15564.766618190952,71,0.11517435939619207
CUST1104,43,Female,0,High School,Married,22503.76527453193,48,6,1,11273.558283744884,14167.680340524355,100,0.24704584643752883
CUST1105,56,Male,2,Post-Graduate,Single,168078.56251983708,29,6,4,35851.79909056257,3219.5607646811804,46,0.19857403332036988
CUST1106,34,Female,3,High School,Single,27251.01368678513,49,1,1,5369.731829967598,13325.87304025571,69,0.3920985332281985
CUST1107,51,Male,2,Post-Graduate,Single,51731.423818594005,10,2,4,14542.788289719994,15442.818371239076,62,0.2029823416898865
CUST1108,34,Male,3,Graduate,Divorced,17201.369495343228,32,2,4,6540.536318580923,11662.171747327184,76,0.28165700215852413
CUST1109,38,Male,4,Post-Graduate,Married,14578.864221515943,23,6,4,15418.62632025689,17908.605588146856,69,0.19613565104302452
CUST1110,64,Male,0,Graduate,Single,53921.36462958378,49,3,5,12549.079347823497,5901.300744805266,77,0.3034976077915621
CUST1111,43,Female,4,High School,Married,104050.1123489486,52,3,3,5434.257835586035,5221.821644915386,64,0.3147063673811724
CUST1112,47,Male,1,Graduate,Married,23336.498224700914,12,5,4,3253.968588949816,17456.610026381597,47,0.397485514385112
CUST1113,53,Male,2,Post-Graduate,Married,13591.997265882428,44,3,4,2383.395065307994,12695.265738333323,49,0.3956415500665421
CUST1114,49,Female,1,Graduate,Single,67759.5459116176,46,2,1,16460.988604414793,528.2208001594869,63,0.5107123735882338
CUST1115,46,Male,2,Doctorate,Single,23528.225109298903,39,1,4,4070.016922748931,7386.062465965524,67,0.4834667788731774
CUST1116,48,Male,4,Graduate,Married,44690.468161397854,41,3,3,16219.301332678602,17228.191723386153,54,0.7149827058652245
CUST1117,69,Male,3,High School,Divorced,22756.17411509269,41,6,5,8607.650275147898,1032.730477013994,90,0.17558177766554633
CUST1118,44,Male,3,High School,Married,26017.294105784018,44,6,5,6896.246748772874,563.3346010994231,74,0.35401422401759647
CUST1119,47,Female,2,Doctorate,Single,15956.37748140885,25,5,1,13837.702672500141,5984.55616524003,28,0.29913348658785244
CUST1120,55,Male,3,High School,Single,54943.84456215789,48,5,4,6569.36698558673,18323.00072168092,58,0.3329189278512091
CUST1121,56,Female,4,Post-Graduate,Married,45661.6964028594,38,2,1,12962.958470967273,18078.81283866532,44,0.3978947736132451
CUST1122,56,Female,3,Post-Graduate,Married,44508.355445114146,37,3,5,5438.809603522078,10615.857943129404,88,0.16590354635418061
CUST1123,51,Male,4,High School,Married,18811.866657639155,41,3,3,20352.951925638397,11288.11898722264,26,0.2273367695802309
CUST1124,33,Male,1,High School,Married,42798.463559776115,23,5,1,4782.529215044893,6974.156220685182,66,0.056659751949906335
CUST1125,61,Male,4,Graduate,Single,113465.26272777807,20,3,3,13092.766110460305,5252.8649095422925,61,0.38978903113723473
CUST1126,33,Male,0,High School,Married,13679.546967235552,34,2,2,17947.45407832049,16396.826157136304,72,0.12466011769793893
CUST1127,48,Female,0,Post-Graduate,Married,17312.311593741662,51,1,4,198.91064850397748,2572.749779743008,64,0.1815694142147455
CUST1128,37,Female,0,Graduate,Single,18156.252392925297,24,6,3,12219.573444395483,10003.410232133398,91,0.12339048998825107
CUST1129,44,Female,2,Graduate,Married,36803.79721459683,37,2,4,4858.108539779093,12870.746560193147,73,0.39090692645186226
CUST1130,48,Male,2,Post-Graduate,Single,12730.230762440167,28,3,3,13780.550981068014,2521.7656622350696,32,0.42074226078489585
CUST1131,48,Female,2,High School,Single,49121.17322377401,27,2,0,10051.476386965438,10632.33836171075,81,0.11610796838023209
CUST1132,49,Male,4,Graduate,Single,5348.483932782271,41,6,0,11939.989310983548,11761.665114292642,63,0.011443244453359097
CUST1133,61,Male,2,High School,Single,59690.72915213963,43,4,0,8148.163501855881,14978.673179893614,81,0.41242410695478193
CUST1134,49,Male,1,High School,Single,43916.55945481553,28,6,3,18736.041154550214,5079.302958376891,55,0.585380352156316
CUST1135,42,Male,0,Graduate,Married,111747.71863414261,49,6,5,2486.532592253658,6219.886314169787,44,0.43300063176601966
CUST1136,54,Male,4,Post-Graduate,Married,14284.496123218167,40,4,5,17417.259064379152,11605.662359344153,41,0.5054606067035178
CUST1137,56,Female,0,High School,Married,69638.47490859659,33,3,4,5509.440254175556,19670.964994641476,75,0.2163034340891565
CUST1138,32,Female,2,Graduate,Single,31156.40563091353,39,3,0,1352.0028037158577,4741.1170649922315,71,0.4207020132224096
CUST1139,50,Male,4,Graduate,Single,26507.549475793447,56,1,4,8858.414170783482,19725.12462890755,51,0.525895606340272
CUST1140,52,Female,3,High School,Married,13645.231873154138,43,6,3,5006.929117669805,14429.679394562385,19,0.09340197232007998
CUST1141,42,Male,1,High School,Single,23034.12118543959,29,2,4,11626.261512575089,16608.60035778545,76,0.7149740338507822
CUST1142,58,Male,2,Post-Graduate,Single,23908.682826094053,35,1,4,12423.375844877304,2248.004730608615,29,0.28812078445103906
CUST1143,43,Male,2,Graduate,Married,8207.311060642249,37,3,0,7589.446220460026,6358.193654897329,92,0.20803956086174202
CUST1144,46,Female,1,Graduate,Married,43578.33192956332,42,3,5,12004.98207407708,1625.8574531941304,38,0.4857760857521775
CUST1145,43,Male,1,Graduate,Married,39494.64138790546,38,5,1,10492.3269107419,7745.166402561917,60,0.12398682877125192
CUST1146,45,Male,3,High School,Married,51582.43995390163,54,1,2,8740.988035831606,19635.148368441012,63,0.26431722218332787
CUST1147,34,Female,2,Graduate,Single,20591.5953431449,33,3,3,7406.199330592211,2552.8247130236005,65,0.21017350890297581
CUST1148,30,Female,2,Graduate,Married,61286.42198841065,18,4,3,5804.337319042351,11466.269256238389,64,0.11853201891649287
CUST1149,60,Female,0,Graduate,Single,83714.12121032257,38,5,3,26042.854015291756,618.3771448693402,61,0.5300629868023861
CUST1150,36,Male,4,High School,Married,28148.0405378135,31,2,2,8442.939415500323,14397.314912859223,53,0.1953720486784719
CUST1151,35,Male,4,High School,Single,14556.934417997567,20,5,1,10839.560539107504,4345.2575012548,56,0.40881216959780314
CUST1152,23,Female,0,High School,Married,35376.97739424276,28,6,5,13350.425358180184,3026.898473932877,50,0.33475645474085153
CUST1153,38,Male,4,Doctorate,Single,34141.83766233362,32,6,4,6941.50853576187,7071.847337135358,61,0.6260945827593044
CUST1154,31,Female,1,Graduate,Divorced,29328.548858323917,47,2,5,11388.11066047811,15535.36380981014,33,0.43514844690507665
CUST1155,61,Female,4,Graduate,Married,51668.04116203897,21,4,3,24517.42903922534,2578.9551830686105,64,0.12645324075989633
CUST1156,55,Male,4,High School,Married,25477.8767078888,39,2,4,4772.173992122593,4981.86041807456,58,0.21456450138518934
CUST1157,38,Male,0,High School,Married,13504.365979953567,58,1,0,24511.315753148385,665.056221537536,72,0.1177973442833805
CUST1158,67,Female,3,Graduate,Married,37868.4358424965,34,2,5,14012.024051606262,19384.08982256455,55,0.6820024861511074
CUST1159,54,Female,4,Graduate,Married,53455.552818096075,33,2,0,5451.9878795401455,12046.839199782846,69,0.3994706214469007
CUST1160,41,Female,4,Graduate,Married,56600.085976698356,43,5,0,4537.963402001968,14538.042909501639,68,0.3639126514000966
CUST1161,20,Female,3,High School,Married,24138.306621323274,41,4,5,24421.23710479885,13201.971837542284,57,0.09772973370367903
CUST1162,67,Male,0,Graduate,Married,41966.55742914222,50,2,3,16611.971049711654,3315.1088979586502,65,0.21767197593572343
CUST1163,31,Female,3,High School,Divorced,84783.02670078388,34,1,2,7767.47141009209,12101.328810382885,39,0.09851325697445347
CUST1164,28,Female,0,High School,Married,71031.0731135462,43,5,3,5994.992006008924,3062.604105254611,80,0.4153868041212089
CUST1165,55,Female,1,Graduate,Married,7659.2369937048425,43,4,0,5470.245458333285,8324.110852280995,51,0.19953488736653693
CUST1166,69,Male,0,High School,Married,25668.057591372137,32,4,0,7487.151135353063,11594.781150543215,57,0.29026146419141124
CUST1167,58,Male,1,High School,Married,81076.18787528126,34,3,3,8024.19728027318,11398.18172499204,44,0.38572522741406257
CUST1168,50,Female,1,Graduate,Married,7610.614272411852,35,6,2,9687.716018461218,2821.9318066634487,48,0.3186279382078929
CUST1169,50,Male,0,Graduate,Single,32061.192196945027,23,1,2,3979.8972287213865,1171.5014081071827,84,0.33304538666466815
CUST1170,53,Male,2,Post-Graduate,Married,20303.993749816815,32,6,4,5283.734992214782,16065.56912053937,62,0.14625334488391525
CUST1171,52,Male,0,Graduate,Divorced,42632.1145401343,50,5,1,7206.47739033059,14655.487521422105,55,0.382800104724347
CUST1172,47,Female,4,High School,Married,3391.7373588286914,46,5,0,30523.12439786226,2095.4686390123925,55,0.07699853124088624
CUST1173,46,Female,4,High School,Married,75878.75847117229,30,1,2,10443.295243168597,2984.6026166302922,60,0.23377794708476907
CUST1174,44,Male,2,Doctorate,Single,33275.57880246053,35,4,5,2806.614591372349,17905.383639597596,70,0.05791958108106647
CUST1175,37,Female,1,Graduate,Married,12670.554558634183,45,2,0,4150.227742550518,15498.01358162471,62,0.4175264534361515
CUST1176,42,Female,2,Graduate,Married,17930.688214936607,40,1,1,24225.197371381153,19925.125776225144,63,0.28713469538748815
CUST1177,28,Male,4,High School,Married,43723.3378818713,43,5,5,18838.86898347361,5452.755259497923,46,0.40168183383886447
CUST1178,44,Male,2,Graduate,Single,16720.02173586593,41,6,0,6507.973938572342,10012.158282941891,55,0.3203413055105264
CUST1179,35,Female,0,High School,Married,101819.00532526935,38,1,2,12169.093848991937,5110.961733215936,62,0.19241129819512592
CUST1180,33,Male,2,Graduate,Married,30338.225723317166,34,4,4,11223.014404160922,12644.60270030754,59,0.12137226756548619
CUST1181,46,Female,1,Post-Graduate,Single,89711.19708176823,24,3,3,8638.56299055642,2750.5776622807007,53,0.5937987529889985
CUST1182,58,Female,0,Doctorate,Single,37917.4837310111,42,3,5,4584.184551008115,2981.2418684891454,52,0.588483913153031
CUST1183,54,Male,3,Graduate,Single,54936.37677086701,33,2,3,1816.3166179350212,1901.8138823998916,66,0.6452053858345956
CUST1184,29,Female,4,Graduate,Married,52630.81752272802,19,2,2,15455.925690123524,14024.928604151255,66,0.05994021336491581
CUST1185,35,Female,4,Post-Graduate,Single,22509.07035265473,30,4,2,11402.986591085228,10134.415259947531,74,0.3271986044858134
CUST1186,54,Male,2,Graduate,Single,55421.02297454627,44,6,5,4645.545680067617,12545.758718915285,62,0.43570819124862054
CUST1187,35,Male,0,High School,Married,24173.63096986468,16,2,1,18300.877003816415,17646.370408492498,28,0.11705771042421459
CUST1188,42,Male,3,Graduate,Single,6852.575820496932,25,3,5,23619.76914265528,14936.405452729494,95,0.3152433583318881
CUST1189,50,Female,0,High School,Single,28261.875253335413,37,4,0,10198.90335556732,9503.596904250475,59,0.2701845592318159
CUST1190,35,Male,4,Graduate,Married,10983.116218956446,50,4,1,8408.395626311329,19694.941773687417,53,0.18852909032139242
CUST1191,46,Male,0,Graduate,Married,23487.861283109854,45,4,3,2345.508818955575,9396.993972268478,59,0.0529470886657081
